,Date,Adj Close,Volume,MACD_HIST,MACD,MACD_SIG,EMA,STOCH_D,STOCH_K,MOM,RSI,CCI
8,2018-02-08,229.6841735839844,159340,-0.0369376440683431,-2.24052957730035,-2.203591933232007,231.76619970691223,30.487936546381587,42.40941967540578,-4.2612491532919075,48.89063999937996,67.10577022601994
9,2018-02-09,228.13943481445312,132285,0.19497231475958365,-1.9598765397825275,-2.154848854542111,230.44296616594463,43.95263853439184,59.360764641306986,-4.432392150006862,47.04876647899168,78.32872909471895
10,2018-02-12,240.0146484375,319651,0.47963619515812894,-1.55530361059445,-2.034939805752579,231.88908819256665,59.38011765010554,76.37016863360385,-3.66876220703125,44.31128232970222,44.027855315610324
11,2018-02-14,240.6904754638672,152694,0.629649387111823,-1.2478780718628002,-1.8775274589746231,231.9236759217518,73.62873178592747,85.15526208287157,-3.5239410400390625,42.1810587647756,20.777238566221143
12,2018-02-15,230.89100646972656,92349,0.924272225492391,-0.7221871771091344,-1.6464594026015253,232.2888869057222,78.05414868670086,72.63701534362717,-10.04083251953125,44.72479891438503,-20.54013341678461
13,2018-02-16,225.96713256835935,91927,1.0162337206938017,-0.3761672517342731,-1.3924009724280748,230.91303692968486,68.28798589552927,47.07168026008907,-18.247283935546903,44.592756013235615,1.0077541248851125
14,2018-02-19,221.8639068603516,62408,1.0404659256828583,-0.09181856532450183,-1.1322844910073602,231.0348456432668,46.49781355319965,19.784745055882706,-3.9583892822264772,50.23620132167811,8.338214263282758
15,2018-02-20,222.05699157714844,59487,1.0796433456402998,0.21726969104301475,-0.8623736545972851,231.7337780736463,25.534463569972115,9.746965393944558,-2.510223388671875,49.8275692190982,72.55171782226745
16,2018-02-21,222.2500915527344,73689,1.041461609507218,0.4394533572867374,-0.6020082522204806,231.08426214950163,12.876237927130093,9.097003331563007,3.4756622314453693,45.676246714074985,59.78720628477704
17,2018-02-22,228.38079833984372,93627,1.0837411880194807,0.7526682328038703,-0.3310729552156104,232.0656038231682,14.735845399081086,25.363567471735678,3.1377563476562216,45.479597424474974,1.7017375309059866
18,2018-02-23,225.91883850097656,48360,0.8961962326118339,0.789172335549182,-0.10702389706265192,231.88606526302382,25.85698970606965,43.11039831491025,-3.765335083007841,46.411343176705955,-35.22412194145875
19,2018-02-26,230.79446411132807,113804,0.6180082795061981,0.6654864523200956,0.0474781728138976,230.48378540021642,43.55554878811417,62.192680577696564,2.655029296874943,40.84811323437837,-29.718049831106633
20,2018-02-27,236.0562438964844,196307,0.24381925005682112,0.352252235384924,0.10843298532810289,231.36887935017825,58.89971136136012,71.39605519147351,-3.9584045410155966,37.41102484712264,-122.47417220778698
21,2018-02-28,235.09078979492188,114283,-0.1486681677634768,-0.07740222437624311,0.07126594338723369,231.91921117366178,69.97225757667849,76.32803696086533,-5.5996856689453125,38.120800848520034,-209.21594050387603
22,2018-03-01,235.6700592041016,172192,-0.32303940438337275,-0.3325333120919822,-0.0094939077086095,232.30750245952214,75.51863437627075,78.83181097647338,4.779052734375028,36.86035608475821,-167.59078381006543
23,2018-03-05,233.5460205078125,106999,-0.18492543659595534,-0.24065070345355366,-0.055725266857598335,231.85939357098064,75.86085810149812,72.42272636715556,7.578887939453153,33.4179974405322,-149.67952819496483
24,2018-03-06,230.3117218017578,58602,-0.07994172382111178,-0.15565242163398807,-0.07571069781287629,231.3719427957013,67.1768913435554,50.2761366870372,8.447814941406222,38.248405399066066,-180.7919437271768
25,2018-03-07,227.70497131347656,67101,-0.19778636418697354,-0.3229436530465932,-0.1251572888596197,232.0908526280156,51.78493696293773,32.65594783462035,5.647979736328125,37.50424640908053,-103.67015651965131
26,2018-03-08,230.02207946777344,67681,-0.011814873778660362,-0.13992588108294512,-0.12811100730428476,230.80718818524824,35.76903564181171,24.375022403777525,7.771987915039034,44.027821230091554,-103.93814406114781
