,Date,Adj Close,Volume,MACD_HIST,MACD,MACD_SIG,EMA,STOCH_D,STOCH_K,MOM,RSI,CCI
0,2002-08-12,35.3788185119629,37460928,-0.348267271892602,0.409438491375433,0.757705763268034,34.7975975010121,80.3399668450737,83.0786874439126,2.45062637329102,69.5157153559786,89.3502725225229
1,2002-08-13,35.3886756896973,20659456,-0.30366979244755,0.378118522708597,0.681788315156147,34.8357315777015,85.3514917175341,88.8351447703102,2.0894889831543,67.1241740648011,126.880874475906
2,2002-08-14,34.6269683837891,24419776,-0.341659785619572,0.254713583131682,0.596373368751254,34.8222629845458,85.4317324226642,84.3813650537698,1.38148498535156,60.1298335788934,124.20896128038
3,2002-08-15,34.6269683837891,0,-0.35423000727209,0.153585859661142,0.507815866933232,34.8096633328841,82.8500621265246,75.3336765554939,1.14256286621094,60.5633394403086,66.3436121489592
4,2002-08-16,35.1919555664062,22782144,-0.349519025208431,0.070917085422693,0.420436110631124,34.83432734795,71.6950973031259,55.370250300114,2.26047515869141,64.5785555683517,39.1748455889656
5,2002-08-19,35.3821067810059,23862720,-0.288580161714675,0.05971090848778,0.348291070202455,34.8696679565343,60.1946049809903,49.879888087363,1.58808898925781,60.422145808463,94.3072159343484
6,2002-08-20,36.4205436706543,35347648,-0.21390037853282,0.08091559703643,0.29481597556925,34.9697244542194,56.1481553696827,63.194327721571,2.11360168457031,63.950597333887,61.0486828320263
7,2002-08-21,37.1696434020996,44908736,-0.191628194775467,0.055280732099917,0.246908926875383,35.1116547089214,62.5196616771483,74.4847692225108,2.86324691772461,63.950597333887,92.2618209933956
8,2002-08-22,36.9487991333008,37726144,-0.101714846868895,0.119765368289265,0.22148021515816,35.2301801556556,68.1803948265722,66.8620875356348,2.98051834106445,68.1651420033721,111.322032359919
9,2002-08-23,38.721004486084,83209536,-0.093142849764979,0.105051652951936,0.198194502716915,35.4553946285864,63.9955135581625,50.6396839163418,4.06280517578125,63.9546722249467,165.85516130792
10,2002-08-26,38.2338409423828,38972928,0.029320987771434,0.234845737431208,0.205524749659773,35.6346492294765,55.5667600983635,49.1985088431139,2.85502243041992,57.8419670393022,115.500347492899
11,2002-08-27,37.4957046508789,69991616,0.208555373693587,0.466218966776758,0.25766359308317,35.7547173211799,50.1084985233608,50.4873028106267,2.10702896118164,57.0404376119751,31.948181782403
12,2002-08-28,37.5576171875,35725504,0.348437306937662,0.693210226755248,0.344772919817586,35.8710334415876,55.2746840772813,66.1382405781034,2.93064880371094,62.9482636081718,-2.89931086101314
13,2002-08-29,38.2223320007324,56262848,0.418995413127391,0.868517186226825,0.449521773099434,36.0227301228228,63.2134966007404,73.0149464134912,3.59536361694336,55.3583063103023,106.027697909651
14,2002-08-30,39.5035285949707,48156160,0.387765636959006,0.934228819298191,0.546463182339185,36.2472977661872,75.9752075644386,88.7724357017211,4.31157302856445,50.6066077117081,8.78013865377673
15,2002-09-02,39.2131080627441,35940608,0.403534712966714,1.05088157354758,0.647346860580864,36.438640365965,81.9174513637248,83.964971975962,3.83100128173828,51.2582443539749,-91.7039263185849
16,2002-09-03,38.3012466430664,36863232,0.394560808450038,1.14054787114341,0.745987062693373,36.5588085128748,80.3208944545063,68.2252756858356,1.88070297241211,49.7242079068005,-127.193855893923
17,2002-09-04,38.390552520752,42330432,0.359644976350484,1.19554328313148,0.835898306780994,36.6769855456411,65.9350371149818,45.6148636831479,1.22090911865234,44.7320167984847,-99.150965943816
18,2002-09-05,39.2552909851074,58222144,0.300130856797827,1.21106187777828,0.910931020980451,36.8433278320583,54.0347278097066,48.2640440601364,2.30649185180664,49.1697254952993,-182.716087889037
19,2002-09-06,38.7127914428711,51598848,0.231387208773667,1.20016503194753,0.968777823173868,36.9639383875946,46.6597564688014,46.1003616631198,-0.008213043212898,49.8734324419003,-128.881907906811
20,2002-09-09,39.4788818359375,43699968,0.157298106113597,1.16540045581586,1.00810234970227,37.1261928036167,44.7389184309153,39.8523495694896,1.24504089355469,51.9433208658023,-56.4486628156005
21,2002-09-10,39.4788818359375,0,0.073053159941722,1.09941879962942,1.0263656396877,37.2779791927987,37.180115714014,25.5876359094325,1.98317718505859,45.0955368363019,-33.9769335069088
22,2002-09-11,40.4597854614258,45339776,0.002211982848962,1.0291306182489,1.02691863539994,37.4832570165811,29.943980332547,24.391955518719,2.90216827392578,45.1298673471858,-94.447770800395
23,2002-09-12,39.946849822998,26804352,-0.016892536648658,1.00580296458912,1.02269550123777,37.6421984879628,25.3608308700795,26.1029011820869,1.72451782226563,45.1298673471858,-116.672649319866
24,2002-09-13,39.132007598877,27315648,-0.041325672511314,0.971038410598631,1.01236408310994,37.738315204796,27.7765221484378,32.8347097445074,-0.37152099609375,49.9900305132491,-94.5128902071317
25,2002-09-16,39.020751953125,33621952,-0.056088034918475,0.942254039461851,0.998342074380326,37.8210530595269,35.6237774390466,47.9337213905456,-0.192356109619141,52.4890367733964,-40.0526626934797
26,2002-09-17,40.2093391418457,43982464,-0.017757144292717,0.97614564401443,0.993902788307147,37.9751360325797,51.5947110851365,74.0157021203564,1.9080924987793,48.9109731580494,12.5653462464369
27,2002-09-18,39.1089782714844,47365760,0.042394621539619,1.04689606523167,1.00450144369205,38.0482871447671,63.1874908265681,67.6130489688022,0.718425750732422,55.5806535453876,-4.85416961594676
28,2002-09-19,38.3132972717285,46434112,0.162026948481518,1.20703512929395,1.04500818081243,38.065384572313,65.7411248657748,55.5946235081657,-0.941993713378899,50.1987332135969,95.4725099955474
29,2002-09-20,38.4283752441406,37551744,0.222889816173983,1.32362045102991,1.10073063485593,38.0888033253341,53.163433363205,36.2826276126469,-0.284416198730455,59.440649216387,95.8004766668613
30,2002-09-23,38.1784782409668,29428416,0.242735588387314,1.40415012034007,1.16141453195276,38.0945888037621,45.798205040516,45.5173640007353,-1.3004035949707,65.671127918685,168.115250441047
31,2002-09-24,37.3132095336914,39022336,0.196606789196558,1.40717301844845,1.2105662292519,38.044177237951,47.8785694089761,61.8357166135462,-2.16567230224609,67.5730235495651,272.950428243569
32,2002-09-25,38.0118980407715,42394944,0.108181618774114,1.34579325271954,1.23761163394542,38.0420947091007,59.6732964810499,71.6668088288683,-2.44788742065429,67.5730235495651,240.196083569584
33,2002-09-26,38.1253356933594,34179392,0.033878087847759,1.27995924375512,1.24608115590736,38.047465095182,70.7617598245383,78.7827540312005,-1.82151412963867,61.8301029591435,167.13872966385
34,2002-09-27,38.4530334472656,44959616,-0.004422816654234,1.24055263508957,1.24497545174381,38.0736307953164,70.5940251565113,61.3325126094652,-0.678974151611328,65.3267143757792,117.103812409359
35,2002-09-30,37.3340454101562,37461184,0.074065591762991,1.33755744144754,1.26349184968455,38.025915609177,70.5687547646383,71.5909976532492,-1.68670654296875,65.6250518305109,96.1290978773767
36,2002-10-01,37.3389663696289,46234880,0.253403108587408,1.58024573541881,1.32684262683141,37.9815963033997,68.7077508376918,73.199742250361,-2.8703727722168,65.0913396158951,97.2201988500648
37,2002-10-02,37.3389663696289,0,0.303703226070083,1.70647165941901,1.40276843334893,37.9401363076726,78.4737881049796,90.6306244113285,-1.77001190185547,63.4512253926546,76.4246487141615
38,2002-10-03,37.9998512268066,40588288,0.310513274510162,1.79091002648663,1.48039675197647,37.9439888831006,84.226808226308,88.8500580172345,-0.313446044921882,62.3054789734125,65.1582424705191
39,2002-10-04,38.3642654418945,40793152,0.401800899491654,1.98264787634103,1.58084697684938,37.971103499797,86.4288996047572,79.8060163857086,-0.064109802246101,60.8339620468503,47.4140835536381
40,2002-10-07,37.8688888549805,26232256,0.516718243185244,2.22674478083093,1.71002653764569,37.964509006583,81.012906970275,74.382646507882,-0.309589385986328,58.0637249478208,38.4333111652663
41,2002-10-08,38.8821029663086,49633408,0.62904037520397,2.49632700665065,1.86728663144668,38.0237086168879,73.3399226631466,65.8311050958491,1.56889343261719,57.3774257930121,7.93162346171209
42,2002-10-09,38.1094436645508,51109952,0.605795372758785,2.62453084739516,2.01873547463638,38.0292399102855,67.8561502291578,63.3546990837422,0.09754562377929,60.7136364940595,-5.33187569255241
43,2002-10-10,39.7978096008301,115910336,0.501795774188583,2.64598019237211,2.14418441818352,38.1433411806432,61.5854756239772,55.5706226923404,1.6724739074707,59.9988777516661,-16.7804205105572
44,2002-10-11,41.3310775756836,70623808,0.357151621550659,2.59062394512185,2.23347232357119,38.3490015932264,56.2005200495001,49.6762383724176,2.87804412841798,60.7083689560815,-11.2240014368071
45,2002-10-14,41.874698638916,72795648,0.319011339169347,2.63223649753287,2.31322515836353,38.5764659187548,47.0185090808723,35.808666177859,4.54065322875977,65.6990111763702,7.01171594803712
46,2002-10-15,41.874698638916,0,0.250866052910507,2.62680772450166,2.37594167159115,38.7892551265071,37.0369411469439,25.6259188905549,4.53573226928711,69.0913354004011,147.145746523331
47,2002-10-16,41.0888557434082,68785472,0.241637865275263,2.67798900318523,2.43635113790997,38.9376164566298,25.6360792764376,15.4736527608989,3.7498893737793,74.8230804517858,223.296507910554
48,2002-10-17,41.9546928405762,63703872,0.140711838494984,2.6122409360287,2.47152909753371,39.1322665459166,24.9929526233195,33.8792862185048,3.95484161376953,74.8230804517859,264.056960193429
49,2002-10-18,42.0308609008789,52909376,-0.058649680677135,2.3982169966873,2.45686667736443,39.3192726333336,33.2125396237444,50.2846798918295,3.66659545898437,74.825287114157,201.771298712966
50,2002-10-21,41.9634552001953,47170176,-0.184599892750134,2.22611681142676,2.4107167041769,39.4898650570021,50.7907444039103,68.2082671013967,4.09456634521484,68.1953708417022,150.030007247065
51,2002-10-22,41.764533996582,46875008,-0.208753271866594,2.14977511434365,2.35852838621025,39.6366178918137,63.8659333591782,73.1048530843083,2.88243103027344,62.0086894297615,84.3087949854847
52,2002-10-23,41.6297378540039,43332288,-0.197072053561199,2.11218831925875,2.30926037281995,39.7652062764711,74.1348537093837,81.0914409424459,3.52029418945313,61.6122570024209,47.531543466925
53,2002-10-24,41.4620475769043,38613440,-0.246809665919829,2.00074829042016,2.24755795633999,39.8746799087571,81.3595178419663,89.8822594991448,1.66423797607422,63.599630650412,24.8241322841094
54,2002-10-25,41.1474990844727,38481344,-0.160242016291115,2.0472554359761,2.20749745226721,39.9567972749323,87.7325856457649,92.2240564957039,-0.183578491210945,72.028702060778,46.4323484465623
55,2002-10-28,41.0707893371582,26654208,-0.00484649733989,2.20143933059235,2.20628582793224,40.0286677305598,90.1952240804307,88.4793562464435,-0.803909301757813,78.7320378289541,115.954089377145
56,2002-10-29,41.5826110839844,45538368,-0.037992881455653,2.15879472611267,2.19678760756833,40.1289221404582,84.9379957777396,74.1105745910715,-0.292087554931641,73.1234159899852,208.850966891649
57,2002-10-30,41.6474914550781,31792320,-0.1466800836541,2.0134375030007,2.1601175866548,40.2268943543046,70.0237145060364,47.4812126805942,0.558635711669922,73.1234159899852,155.122736726201
58,2002-10-31,41.7508544921875,42567680,-0.228531347717952,1.87445340200736,2.10298474972531,40.3252143632003,50.1556449555375,28.8751475949468,-0.203838348388672,77.9913380021891,130.666070105463
59,2002-11-01,42.5381698608398,43334784,-0.287119266918971,1.7440856660766,2.03120493299557,40.4679856856286,33.5128010270404,24.1820428055803,0.50730895996093,80.8819594460722,149.586075464996
60,2002-11-04,43.1698913574219,15291712,-0.325946199426397,1.62377218371257,1.94971838313897,40.642302180583,33.6029112263577,47.7515432785461,1.20643615722657,82.9798012468801,169.14968619437
61,2002-11-05,44.5202026367187,60623104,-0.319899123497976,1.5498444787665,1.86974360226448,40.8924893067854,46.9722266031337,68.9830937252748,2.75566864013672,76.9484793824635,167.413584899238
62,2002-11-06,44.5202026367187,0,-0.326365485509564,1.46178674537752,1.78815223088709,41.1265353280714,66.3074140572766,82.187605168009,2.89046478271484,72.0184838825225,120.468464070344
63,2002-11-07,44.5207366943359,86927232,-0.264025267807569,1.45812064612763,1.72214591393519,41.3455160613788,76.4788788856521,78.2659377636725,3.05868911743164,68.0884878790946,90.6428447593062
64,2002-11-08,43.9539070129395,35027328,-0.225094712696876,1.4407775230641,1.66587223576098,41.5137993485762,80.4875532315328,81.0091167629168,2.8064079284668,72.0384107822794,70.5744094792739
65,2002-11-11,43.361213684082,36256064,-0.158482219983913,1.46776946078109,1.626251680765,41.6329873702218,82.3123391893054,87.6619630413269,2.29042434692383,70.9518002671183,78.5628250227994
66,2002-11-12,43.3221893310547,33467328,-0.106684511209246,1.49289604175344,1.59958055296269,41.7419681418884,87.5386046817416,93.9447342409812,1.73957824707031,73.6693975286663,67.6198437401262
67,2002-11-13,43.6317100524902,39895488,-0.100160906690059,1.47437941960011,1.57454032629017,41.8638869748305,89.6020467935033,87.1994430982019,1.98421859741212,67.0101211956538,85.7548977984802
68,2002-11-14,45.3047676086426,57805120,-0.080480316701024,1.47393993041389,1.55442024711492,42.0858792737861,85.7071749339236,75.9773474625877,3.55391311645508,57.5649621898276,65.3494213997914
69,2002-11-15,47.419303894043,74473344,-0.057238265621899,1.48287241508754,1.54011068070944,42.4299711847704,70.3405296739399,47.8447984610299,4.88113403320313,58.6462156811227,-18.2793171001062
70,2002-11-18,46.7908897399902,59826560,-0.10851315206698,1.40446924062572,1.5129823926927,42.7113207689781,55.2575823204728,41.9506010378007,3.62099838256836,62.3539630437959,-24.2561759821844
71,2002-11-19,46.7908897399902,0,-0.090574087375993,1.3997647834727,1.4903388708487,42.9745187671079,45.0879803938207,45.4685416826315,2.27068710327149,64.207114214747,4.3789469429517
72,2002-11-20,48.4732704162598,102082368,-0.085057803646221,1.38401661629092,1.46907441993714,43.329276938021,53.5493412490257,73.2288810266449,3.95306777954102,59.9326790278679,96.3641843315858
73,2002-11-21,49.7774047851563,79159296,-0.124832358075968,1.31303397234218,1.43786633041815,43.7452851862232,63.4484963675618,71.648066393409,5.25666809082031,66.180940059478,-65.8564876216247
74,2002-11-22,50.9138412475586,93242560,-0.130179878661503,1.27514148209127,1.40532136075277,44.2077726740513,65.050716561007,50.275202262967,6.95993423461914,70.5374073919536,119.788009771033
75,2002-11-25,50.1600494384766,57428288,-0.131322915788276,1.24116771601743,1.37249063180571,44.5917905298207,49.3298401983513,26.0662519386778,6.79883575439453,61.5314751628168,224.12358085693
76,2002-11-26,49.5008583068848,60546688,-0.396008814525273,0.877479613649115,1.27348842817439,44.9085045799539,33.7789968108729,24.9955362309737,6.17866897583008,56.6908957886959,122.454106495805
77,2002-11-27,48.9493980407715,87585664,-0.669515012587964,0.436594662439433,1.1061096750274,45.1692073838776,30.23399512515,39.6401972057984,5.31768798828125,56.5599920119433,32.8768330042359
78,2002-11-28,50.2749786376953,66792192,-0.710210155324886,0.218346980871289,0.928557136196175,45.4986119808981,36.6193115870773,45.2222013244599,4.97021102905273,56.5414161251252,5.44592997927504
79,2002-11-29,50.1226806640625,41319488,-0.588410437453432,0.193044089379384,0.781454526832817,45.7969389927151,46.6993422947939,55.2356283541235,2.70337677001953,56.6137554588761,-6.1643079581129
80,2002-12-02,51.0903244018555,46553024,-0.489978949651413,0.168980839768551,0.658959789419964,46.1384477287887,56.8588923377621,70.1188473347029,4.29943466186523,58.4958642539832,-14.5417792801561
81,2002-12-03,50.135871887207,57039872,-0.40113648242594,0.157539186387538,0.558675668813479,46.3963460615899,68.1030087890643,78.9545506783665,3.34498214721679,57.5619132552469,35.4989366681004
82,2002-12-04,48.5271492004395,63060288,-0.396943860425029,0.062495843282193,0.459439703707221,46.5338172318383,71.3797530683099,65.0658611918605,0.053878784179688,61.5698602638146,13.1582414854475
83,2002-12-05,48.8042526245117,47861760,-0.420619990075252,-0.066335283886843,0.354284706188408,46.6802969345914,59.7567124373392,35.2497254417905,-0.973152160644531,61.5698602638146,52.0773946396988
84,2002-12-06,49.7988471984863,48366144,-0.400270784303745,-0.146053774191273,0.254217010112472,46.8814937258104,39.647972841137,18.6283318897601,-1.11499404907227,64.223164047267,78.8668782516477
85,2002-12-09,50.3321571350098,96934272,-0.42212866894421,-0.27344382606779,0.14868484287642,47.1041171715652,21.2423812850805,9.84908652369086,0.172107696533203,65.0692666688151,120.150254446146
