,Date,Adj Close,Volume,MACD_HIST,MACD,MACD_SIG,EMA,STOCH_D,STOCH_K,MOM,RSI,CCI
0,2002-08-12,29.46260643005371,212976,-0.7727703966384717,-0.009020285646066384,0.7637501109924053,29.66981753206932,38.96289276680587,60.938276574923634,2.424729679753949,64.30920119761379,67.45753784167825
1,2002-08-13,29.06369400024414,153576,-0.673246171759667,-0.07780760370717843,0.5954385680524885,29.610696888156163,59.22914997709601,78.32825229601653,0.9302300775206491,65.41195909987391,116.79511757002103
2,2002-08-14,27.05994033813477,822776,-0.6485121828860387,-0.21520166055505996,0.4333105223309788,29.208613914492627,73.11589311718946,80.08115048062827,1.9158950922218423,56.66534994201301,127.28171405793609
3,2002-08-15,27.05994033813477,0,-0.6201277943746915,-0.34184922063738554,0.2782785737373059,29.000656818248874,77.85714872889362,75.16204341003612,1.5048828093580426,59.26464238774837,74.5127035808487
4,2002-08-16,26.995019912719727,811856,-0.5747058110932493,-0.44010369012925565,0.1346021209639936,29.642145147590913,71.53210622150453,59.35312477384927,0.9138997400910095,58.197804237035996,60.11976650234744
5,2002-08-19,26.32710075378418,205880,-0.4725494511163532,-0.45608469293144793,0.01646475818490528,30.341327775632703,58.93016580189595,42.27532922180252,1.243389733677668,52.047742386705565,73.65238805823735
6,2002-08-20,27.05994033813477,3773624,-0.3959545610480256,-0.4784784431251268,-0.08252388207710114,30.18808598892283,50.029538389366174,48.460161172446796,1.1488198045005995,50.1311835457091,10.303251743157137
7,2002-08-21,28.386497497558597,3011064,-0.335063125326488,-0.5013527887352112,-0.16628966340872314,30.739135396389738,50.52120831402983,60.82813454784023,1.8094865958181159,50.1311835457091,-51.396468060308436
8,2002-08-22,29.611024856567383,6732480,-0.2307739231901588,-0.45475706739642163,-0.22398314420626284,30.627115482555883,57.45236160377639,63.06878909104219,1.3386211637308283,53.92894769624338,-81.79523406163194
9,2002-08-23,31.39213752746582,4841672,-0.1973348435876081,-0.47065169869077295,-0.27331685510316484,30.431414645159855,59.18232710441743,53.65005767436991,1.7838684687297661,54.69006507341936,-25.85796456572719
10,2002-08-26,31.28082847595215,2576912,-0.16257540079007793,-0.47653610609076225,-0.3139607053006843,29.064918661606868,52.85167996324748,41.83619312433035,1.8182220458984375,49.69709815214035,7.5661310306306735
11,2002-08-27,30.501577377319336,3694224,-0.0927392994942714,-0.4298848296685236,-0.3371455301742522,30.17128136218165,42.65828353633706,32.48859981031095,1.4378833770751953,46.64005191158444,-68.44278242102246
12,2002-08-28,30.52942657470703,1674960,-0.053882960514313794,-0.40449923081714445,-0.35061627030283066,30.013619644312918,33.039487230906,24.793668758076738,3.469486236572262,51.37150462922545,-102.50007650425212
13,2002-08-29,30.52942657470703,1236544,-0.023613397448558726,-0.3801330171135291,-0.35651961966497037,30.90817149587183,26.045552817256922,20.854389883383124,3.469486236572262,46.54826229415595,-59.55464029869569
14,2002-08-30,32.69085693359375,3762384,0.003310901463724647,-0.35238099283531454,-0.3556918942990392,30.573364532015635,26.260145824402738,33.13237883174839,5.695837020874023,45.33487283592344,-107.74040076590677
15,2002-09-02,33.02481460571289,2389568,0.023249080404091182,-0.3266305437939252,-0.3498796241980164,29.431301903092326,34.06525863312343,48.20900718423881,6.697713851928711,43.00954133645041,-113.3186056249922
16,2002-09-03,31.475631713867188,986784,0.07563709109479,-0.25533326032952885,-0.33097035142431885,30.780290022436635,44.64194786250339,52.58445757152301,4.415691375732418,40.71716860996334,-162.19351887189143
17,2002-09-04,32.1620979309082,1449856,0.13674258852255372,-0.1600421157711267,-0.2967847042936804,30.352544874483172,47.034256130452825,40.30930363559668,3.775600433349606,36.59534701885419,-154.20255315787378
18,2002-09-05,31.96729278564453,1061360,0.10427764366764514,-0.166437649709124,-0.27071529337676914,29.93410903327339,41.371723376304985,31.22140892179529,2.3562679290771484,38.088015875534325,-186.36536633077242
19,2002-09-06,30.77988052368164,907472,0.07233514284430526,-0.18029636482138756,-0.2526315076656928,30.539096572044404,30.89286233844727,21.147874457949854,-0.6122570037841797,41.13758549640716,-163.08015840206477
20,2002-09-09,30.3809871673584,880848,0.0189883901646192,-0.22889601995991882,-0.24788441012453802,30.26837546798929,25.336649151605005,23.640664075069893,-0.89984130859375,43.497085344700295,-90.02751567694247
21,2002-09-10,30.3809871673584,0,-0.05034868964752648,-0.31082027218394614,-0.26047158253641967,29.11973934029654,20.88449173793556,17.864936680786936,-0.1205902099609375,38.47010001628199,-62.60493967544981
22,2002-09-11,31.150941848754883,635936,-0.11589802493424362,-0.4053441137042242,-0.28944608876998057,29.92461954354923,19.593512528337097,17.27493682915447,0.6215152740478516,37.43023400639479,-97.68030539531173
23,2002-09-12,31.30865859985352,781968,-0.13538285854349186,-0.45867466194934536,-0.3232918034058535,30.276401499328635,16.61708547945146,14.711382928412988,0.7792320251464879,37.43023400639479,-101.0925080840098
24,2002-09-13,30.418088912963867,338264,-0.1098819041971223,-0.46064418365225634,-0.35076227945513405,30.831417755287646,15.677345132784552,15.045715640786213,-2.272768020629883,43.06988515835163,-97.89474815065073
25,2002-09-16,29.824398040771484,288592,-0.0582711353300952,-0.423601198617753,-0.3653300632876578,30.788001227590613,20.1364556316715,30.65226832581531,-3.2004165649414062,42.08734706984046,-18.162784390410682
26,2002-09-17,30.69639778137207,462952,-0.037859479774448423,-0.41265441300571837,-0.37479493323126994,30.9238210121096,32.350855135213635,51.3545814390394,-0.7792339324951172,41.391570920444394,-43.471428122474464
27,2002-09-18,29.75017738342285,315432,-0.006962609904907213,-0.38349819561240395,-0.37653558570749673,30.03040379754935,45.31542821075527,53.93943486741111,-2.4119205474853516,47.243687612971016,-48.21887570504396
28,2002-09-19,29.499704360961918,490848,-0.0027852615201343633,-0.3800171626076647,-0.37723190108753035,30.51424358638589,49.8172343031873,44.15768660311139,-2.4675884246826136,42.81068179518289,15.787265092599684
29,2002-09-20,29.01732063293457,501072,0.00300913276309156,-0.3734704851336659,-0.37647961789675743,29.992913246154785,41.96837276163338,27.80799681437765,-1.7625598907470703,43.03208260157822,8.038825648076713
30,2002-09-23,28.525653839111328,248504,0.06348677065964942,-0.2971211545721957,-0.3606079252318451,29.898251348926173,34.25725201531646,30.806072628460356,-1.8553333282470703,47.61841790911963,-21.72608757761689
31,2002-09-24,27.56088638305664,267912,0.0707440904474469,-0.27217781217253645,-0.34292190261998334,29.747453609192654,31.23551302572049,35.09246963432347,-2.820100784301758,46.21907337326683,108.70494323308252
32,2002-09-25,27.774248123168945,379544,0.048092156365026006,-0.2828067071637008,-0.3308988635287268,29.62015002944919,34.95468416287596,38.96551022584405,-3.3766937255859375,46.21907337326683,62.89002782787871
33,2002-09-26,28.21025848388672,178136,0.04277364796911037,-0.2774318035673389,-0.32020545153644925,29.52918928457419,38.64437022315989,41.875130809312175,-3.0984001159668004,46.71436364199957,24.03145289820522
34,2002-09-27,28.55349349975586,206288,0.025046712712250896,-0.28889706064613563,-0.3139437733583865,29.46624116942462,38.13046268473028,33.55074701903464,-1.8645954132080078,46.71436364199957,205.8912811774004
35,2002-09-30,27.514509201049805,202232,0.03866330536383006,-0.26561464165359894,-0.304277947017429,29.340322977916568,36.106105885556026,32.89243982832126,-2.3098888397216797,52.16413637805925,11.984322293208683
36,2002-10-01,27.282583236694336,240192,0.0859019557550455,-0.1969005023236221,-0.2828024580786676,29.207565575257068,34.23187397387296,36.25243507426299,-3.4138145446777344,55.814167237075495,131.7142850739163
37,2002-10-02,27.282583236694336,0,0.13276050900321718,-0.11685182182464615,-0.24961233082786333,29.083373166317536,39.490494696435235,49.32660918672146,-2.4675941467285156,46.70014093404649,183.5454091214031
38,2002-10-03,28.01544761657715,673264,0.15852095722620843,-0.051461134295102795,-0.20998209152131123,29.014474743753638,47.26934162692303,56.22898061978466,-1.4842567443847692,45.7129274703338,24.751636686459157
39,2002-10-04,27.83919715881348,258296,0.22905446710408317,0.07633599235879274,-0.15271847474529043,28.93865038343492,49.34672593940555,42.48458801171055,-1.1781234741210902,42.08580724809383,-32.32315087400174
40,2002-10-07,27.71859359741211,110976,0.42705335913025105,0.38109822416752337,-0.04595513496272767,28.85993704240119,42.26165728900417,28.071403235517323,-0.8070602416992188,38.317390504368845,-94.99085997289156
41,2002-10-08,28.470001220703125,227352,0.5028740336000249,0.5826374070373035,0.07976337343727856,28.83477989261422,29.764523313952328,18.737578694629153,0.9091148376464844,35.87855280990878,-178.45252739789683
42,2002-10-09,27.746421813964844,277040,0.5235232594607188,0.734167447763177,0.21064418830245824,28.764563242378774,23.3543054252315,23.253934345548075,-0.027826309204101562,38.33593938190907,-189.7309031145717
43,2002-10-10,27.774248123168945,173224,0.4984444711633572,0.8336997772566548,0.33525530609329757,28.700671944365236,21.69556917962502,23.09519449869788,-0.43601036071777344,42.950839852910605,-144.89615219746435
